medicineId,name,manufacturer,stock,expiryDate,daysUntilExpiry,bucket
6a6c993a227640b00f106538,Apra 40mg Tablet,Kritikos Care,72,2027-07-07 06:37:02.054000+00:00,340,Beyond 90 Days
6a6c993a227640b00f1062db,Arachitol 6L Injection,Abbott,26,2027-07-08 01:11:45.342000+00:00,340,Beyond 90 Days
6a6c993b227640b00f1066e8,Debiglip 50mg Tablet,Leeford Healthcare Ltd,117,2027-07-09 06:25:59.144000+00:00,342,Beyond 90 Days
6a6c993a227640b00f10637e,Afoglip M  500 Tablet ER,Torrent Pharmaceuticals Ltd,68,2027-07-09 23:37:49.432000+00:00,342,Beyond 90 Days
6a6c993a227640b00f1063e0,Atchol Gold 20 Capsule,Aristo Pharmaceuticals Pvt Ltd,109,2027-07-10 03:32:12.278000+00:00,342,Beyond 90 Days
6a6c993a227640b00f106600,Aldezol 200mg Tablet,Albert David Ltd,29,2027-07-10 23:44:00.825000+00:00,343,Beyond 90 Days
6a6c993a227640b00f1065e1,Antidol Kid Tablet,Omega Pharmaceuticals Pvt Ltd,123,2027-07-11 05:16:58.905000+00:00,343,Beyond 90 Days
6a6c993a227640b00f1062ca,Augmentin 625 Duo Tablet,Glaxo SmithKline Pharmaceuticals Ltd,25,2027-07-10 21:15:08.761000+00:00,343,Beyond 90 Days
6a6c993a227640b00f1063ae,Apidra 100IU/ml Solution for Injection,Sanofi India  Ltd,120,2027-07-11 18:53:42.354000+00:00,344,Beyond 90 Days
6a6c993a227640b00f10669b,Bluzole Dusting Powder,Sun Pharmaceutical Industries Ltd,135,2027-07-11 06:31:06.606000+00:00,344,Beyond 90 Days
6a6c993a227640b00f10657d,Aldezol DF Syrup,Albert David Ltd,78,2027-07-12 16:46:05.441000+00:00,345,Beyond 90 Days
6a6c993a227640b00f1063ac,Atorva Gold 10 Capsule,Zydus Cadila,15,2027-07-13 11:02:27.959000+00:00,346,Beyond 90 Days
6a6c993a227640b00f1066aa,But-Bmd 3 Nano Shot Butterscotch Sugar Free,Butson Bioscience,48,2027-07-13 22:27:02.344000+00:00,346,Beyond 90 Days
6a6c993a227640b00f10651e,Aqua D3 60K Soft Gelatin Capsule,Winmark Pharmaceuticals Pvt Ltd,63,2027-07-14 12:41:36.908000+00:00,347,Beyond 90 Days
6a6c993b227640b00f1066cc,CO Mupimet Powder,Fourrts India Laboratories Pvt Ltd,149,2027-07-14 06:34:35.683000+00:00,347,Beyond 90 Days
6a6c993a227640b00f106669,Betadine 7.5% Surgical Scrub,Win-Medicare Pvt Ltd,114,2027-07-16 02:48:14.218000+00:00,348,Beyond 90 Days
6a6c993a227640b00f10664a,Aprose 100mg Injection,Apkavit Lifesciences,86,2027-07-19 04:44:33.579000+00:00,351,Beyond 90 Days
6a6c993a227640b00f1064ce,Actimol 50 mg/500 mg Tablet,Pharmed Ltd,79,2027-07-18 09:29:51.429000+00:00,351,Beyond 90 Days
6a6c993a227640b00f1065b8,Aztec 150mg Tablet,Ind Swift Laboratories Ltd,137,2027-07-18 11:58:34.851000+00:00,351,Beyond 90 Days
6a6c993a227640b00f1063c2,Anleo-DSR Capsule,AN Pharmaceuticals Pvt Ltd,9,2027-07-20 02:16:36.049000+00:00,352,Beyond 90 Days
6a6c993a227640b00f10656d,Aktilor 5mg Tablet,Aktis Pharma India Pvt Ltd,56,2027-07-19 19:11:53.303000+00:00,352,Beyond 90 Days
6a6c993a227640b00f106547,Allercalcin Tablet,Retort  Pharma Pvt Ltd,35,2027-07-21 16:45:27.911000+00:00,354,Beyond 90 Days
6a6c993a227640b00f106614,Adcob 100mg Injection,Kinedex Healthcare Pvt Ltd,71,2027-07-21 10:49:11.046000+00:00,354,Beyond 90 Days
6a6c993a227640b00f1065cb,Adoloc 20mg Capsule,Adoc Pharma,64,2027-07-21 12:54:07.394000+00:00,354,Beyond 90 Days
6a6c993a227640b00f1063c1,Acolate P Plus Tablet,Gujarat Terce Laboratories Ltd,46,2027-07-21 16:37:41.525000+00:00,354,Beyond 90 Days
6a6c993a227640b00f10653a,Avi 40mg Tablet,Auroswift Pharma,93,2027-07-21 06:35:07.584000+00:00,354,Beyond 90 Days
6a6c993a227640b00f106458,Azole 20mg Capsule,Dr. Johns Laboratories Pvt Ltd,49,2027-07-22 15:54:04.177000+00:00,355,Beyond 90 Days
6a6c993a227640b00f10633e,Azimax 500 Tablet,Cipla Ltd,77,2027-07-23 02:14:18.145000+00:00,355,Beyond 90 Days
6a6c993a227640b00f1064a1,Aquashine 24 Tablet,GH Vision Care Life Science,119,2027-07-24 09:52:35.863000+00:00,357,Beyond 90 Days
6a6c993a227640b00f106550,Amlopres-Z 50mg/5mg Tablet,Cipla Ltd,52,2027-07-24 17:07:05.952000+00:00,357,Beyond 90 Days
6a6c993a227640b00f1064b4,Alcipro 250mg Tablet,Alkem Laboratories Ltd,59,2027-07-25 18:37:22.897000+00:00,358,Beyond 90 Days
6a6c993a227640b00f1063df,Alday Kid 5mg/5ml Syrup,S H Pharmaceuticals Ltd,37,2027-07-25 10:58:40.905000+00:00,358,Beyond 90 Days
6a6c993b227640b00f1066d6,Cledex -SF Oral Liquid,Panjon Pharma Ltd,105,2027-07-27 10:57:25.922000+00:00,360,Beyond 90 Days
6a6c993a227640b00f106519,Advog M 0.2 Plus Tablet,Eris Lifesciences Ltd,86,2027-07-28 00:07:11.955000+00:00,360,Beyond 90 Days
6a6c993a227640b00f106488,Actorab-D Capsule SR,Fitwel Pharmaceuticals Private Limited,25,2027-07-27 11:58:00.659000+00:00,360,Beyond 90 Days
6a6c993a227640b00f1063b0,Atormac Gold 10 Capsule,Macleods Pharmaceuticals Pvt Ltd,149,2027-07-27 20:55:58.852000+00:00,360,Beyond 90 Days
6a6c993a227640b00f106310,Atorlip-F Tablet,Cipla Ltd,68,2027-07-28 20:18:52.755000+00:00,361,Beyond 90 Days
6a6c993a227640b00f10635c,Atchol 40 Tablet,Aristo Pharmaceuticals Pvt Ltd,101,2027-07-29 06:29:22.303000+00:00,362,Beyond 90 Days
6a6c993a227640b00f10632c,Aztor 20 Tablet,Sun Pharmaceutical Industries Ltd,22,2027-07-31 03:34:29.748000+00:00,363,Beyond 90 Days
6a6c993a227640b00f1065c5,Angio 25mg Tablet,Manas Pharmaceuticals Pvt Ltd,73,2027-07-30 06:16:25.731000+00:00,363,Beyond 90 Days
6a6c993a227640b00f106339,Atormac CV10 Capsule,Macleods Pharmaceuticals Pvt Ltd,143,2027-07-30 06:11:26.375000+00:00,363,Beyond 90 Days
6a6c993a227640b00f1064f9,Alexza Tablet,Sulzderma Pharmaceuticals Pvt Ltd,35,2027-07-31 18:25:14.940000+00:00,364,Beyond 90 Days
6a6c993a227640b00f10651d,Ambrolid LS Syrup,MayGriss Healthcare Pvt. Ltd,139,2027-08-01 19:38:30.131000+00:00,365,Beyond 90 Days
6a6c993a227640b00f106523,Azupan 40mg Tablet,Azurite Bio Science Pvt Ltd,128,2027-08-01 15:04:56.789000+00:00,365,Beyond 90 Days
6a6c993a227640b00f1063b3,Atorlip Gold 10 Capsule,Cipla Ltd,45,2027-08-01 19:04:40.841000+00:00,365,Beyond 90 Days
6a6c993a227640b00f1063db,Admol 650mg Tablet,Ethicare Pharma,0,2027-08-01 11:45:11.464000+00:00,365,Beyond 90 Days
6a6c993b227640b00f10673f,Scorbia-XT Injection,Pollen Healthcure Pvt. Ltd.,22,2027-08-02 15:02:34.477000+00:00,366,Beyond 90 Days
6a6c993a227640b00f106307,Amlovas 5 Tablet,Macleods Pharmaceuticals Pvt Ltd,91,2027-08-03 00:35:30.617000+00:00,366,Beyond 90 Days
6a6c993a227640b00f10635b,Asthalin Plus Expectorant,Cipla Ltd,19,2027-08-03 01:16:56.882000+00:00,366,Beyond 90 Days
6a6c993a227640b00f106699,Biofresh 0.2% Mouth Wash,Caddes Life Sciences,141,2027-08-04 17:16:25.285000+00:00,368,Beyond 90 Days
6a6c993a227640b00f10657e,Aciflam 400mg/325mg Tablet,Acichem Laboratories,70,2027-08-04 23:14:41.646000+00:00,368,Beyond 90 Days
6a6c993a227640b00f1065f3,Alcipro 750mg Tablet,Alkem Laboratories Ltd,88,2027-08-05 11:18:25.322000+00:00,369,Beyond 90 Days
6a6c993a227640b00f1063de,Amaryl 4mg Tablet,Sanofi India  Ltd,12,2027-08-05 18:01:08.202000+00:00,369,Beyond 90 Days
6a6c993b227640b00f1066e6,Deroxy P Syrup,Biotic Healthcare,32,2027-08-05 07:50:09.535000+00:00,369,Beyond 90 Days
6a6c993a227640b00f106344,Amaryl M Forte 2mg Tablet PR,Sanofi India  Ltd,48,2027-08-06 14:49:48.652000+00:00,370,Beyond 90 Days
6a6c993a227640b00f106401,Adoxy LB Capsule,Atopic Laboratories,53,2027-08-07 23:28:18.083000+00:00,371,Beyond 90 Days
6a6c993a227640b00f1063c7,AT SP Tablet,Atopic Laboratories,84,2027-08-07 22:21:48.830000+00:00,371,Beyond 90 Days
6a6c993a227640b00f1062f3,Ambrodil Syrup,Aristo Pharmaceuticals Pvt Ltd,139,2027-08-08 03:27:31.113000+00:00,371,Beyond 90 Days
6a6c993a227640b00f10661d,Argedin-P Cream,Dales Pharmaceuticals Ltd,80,2027-08-08 11:05:23.262000+00:00,372,Beyond 90 Days
6a6c993a227640b00f1065cf,Aerotide 200 mcg/100 mcg Inhaler,Sun Pharmaceutical Industries Ltd,48,2027-08-08 19:22:51.766000+00:00,372,Beyond 90 Days
6a6c993a227640b00f106661,Basugine 100IU/ml Injection,Lupin Ltd,94,2027-08-08 12:18:31.941000+00:00,372,Beyond 90 Days
6a6c993a227640b00f10652c,Acio Insta Powder for Oral Suspension,Bennet Pharmaceuticals Limited,131,2027-08-08 16:35:17.434000+00:00,372,Beyond 90 Days
6a6c993a227640b00f106541,Agile 50 mg/500 mg Tablet,Ind Swift Laboratories Ltd,2,2027-08-08 23:21:50.751000+00:00,372,Beyond 90 Days
6a6c993a227640b00f106490,Amchek-Z Tablet,Indoco Remedies Ltd,73,2027-08-09 17:29:47.958000+00:00,373,Beyond 90 Days
6a6c993a227640b00f106377,Acenac SP 100mg/325mg/15mg Tablet,Medley Pharmaceuticals,2,2027-08-09 18:58:38.562000+00:00,373,Beyond 90 Days
6a6c993b227640b00f1066e5,D Tus Syrup,Med Manor Organics Pvt Ltd,140,2027-08-10 06:37:38.887000+00:00,374,Beyond 90 Days
6a6c993a227640b00f1062cd,Allegra-M Tablet,Sanofi India  Ltd,14,2027-08-10 13:14:55.168000+00:00,374,Beyond 90 Days
6a6c993a227640b00f1064cb,Artigesic 100 mg/162.5 mg Suspension,Glenmark Pharmaceuticals Ltd,46,2027-08-11 15:22:16.219000+00:00,375,Beyond 90 Days
6a6c993a227640b00f10653f,Argical HD Tablet,Torway Pharmacia Pvt Ltd,50,2027-08-12 18:08:35.700000+00:00,376,Beyond 90 Days
6a6c993a227640b00f106491,Aldase-D 50mg/10mg Tablet,Lincoln Pharmaceuticals Ltd,74,2027-08-12 14:49:58.144000+00:00,376,Beyond 90 Days
6a6c993a227640b00f106544,Aldezol DF 400mg/500mg Tablet,Albert David Ltd,7,2027-08-12 15:29:15.234000+00:00,376,Beyond 90 Days
6a6c993a227640b00f1064e7,Adoxa LB Tablet,Aethicz Biolife,26,2027-08-13 04:02:10.853000+00:00,376,Beyond 90 Days
6a6c993a227640b00f106525,Anical D Tablet,Anikem Laboratories,17,2027-08-13 05:45:21.770000+00:00,377,Beyond 90 Days
6a6c993a227640b00f10659e,Amizole 20 Capsule,Zephon Life Sciences,103,2027-08-13 19:02:04.386000+00:00,377,Beyond 90 Days
6a6c993a227640b00f1064cf,Alcipro 2mg Infusion,Alkem Laboratories Ltd,111,2027-08-16 00:10:59.381000+00:00,379,Beyond 90 Days
6a6c993b227640b00f1066dd,Corest-BR Syrup,Ikon Remedies Pvt Ltd,40,2027-08-16 01:03:49.768000+00:00,379,Beyond 90 Days
6a6c993a227640b00f106496,Airflow HD Tablet,Diicor Healthcare,134,2027-08-15 05:37:00.258000+00:00,379,Beyond 90 Days
6a6c993a227640b00f10656a,Aucti 100mg Injection,Bioaltus Pharmaceuticals Pvt Ltd,8,2027-08-16 18:27:46.174000+00:00,380,Beyond 90 Days
6a6c993a227640b00f106311,Advent Forte 457mg Syrup Tangy Orange,Cipla Ltd,71,2027-08-16 16:58:08.234000+00:00,380,Beyond 90 Days
6a6c993a227640b00f10641e,Apale Tablet,Uniza Healthcare LLP,92,2027-08-17 18:16:06.435000+00:00,381,Beyond 90 Days
6a6c993a227640b00f106518,Acnedox-LB Capsule,Shinto Organics (P) Limited,90,2027-08-17 15:45:58.209000+00:00,381,Beyond 90 Days
6a6c993a227640b00f106348,Amlong 10 Tablet,Micro Labs Ltd,103,2027-08-18 06:43:55.993000+00:00,382,Beyond 90 Days
6a6c993a227640b00f106537,Acip 500mg Tablet,Aust Ind Labs,5,2027-08-18 17:25:35.021000+00:00,382,Beyond 90 Days
6a6c993a227640b00f106641,Aci Deject 50mg Injection,Indus Pharma Pvt Ltd,137,2027-08-19 13:26:18.443000+00:00,383,Beyond 90 Days
6a6c993a227640b00f106482,Alexcet 10mg Tablet,Glenmark Pharmaceuticals Ltd,23,2027-08-19 23:47:02.256000+00:00,383,Beyond 90 Days
6a6c993b227640b00f1066d8,Chirof SF Syrup,Adventure Life Sciences Pvt Ltd,67,2027-08-19 20:53:58.634000+00:00,383,Beyond 90 Days
6a6c993a227640b00f106691,BaciFoe Ointment,Insutik pharmaceuticals Private Limited,80,2027-08-19 06:33:21.077000+00:00,383,Beyond 90 Days
6a6c993a227640b00f106472,Alenix-M Tablet,Canixa Life Sciences Pvt,111,2027-08-21 21:08:25.062000+00:00,385,Beyond 90 Days
6a6c993a227640b00f1063c6,Atchol Gold 10 Capsule,Aristo Pharmaceuticals Pvt Ltd,119,2027-08-22 00:57:42.479000+00:00,385,Beyond 90 Days
6a6c993a227640b00f106362,Azithral Eye Ointment,Alembic Pharmaceuticals Ltd,105,2027-08-21 10:58:52.555000+00:00,385,Beyond 90 Days
6a6c993a227640b00f1063cf,ACTION OR 1000mg Tablet,Apex Laboratories Pvt Ltd,8,2027-08-23 02:01:25.979000+00:00,386,Beyond 90 Days
6a6c993a227640b00f106559,Anefol XT Injection,Mac Millon Pharmaceuticals Pvt Ltd,123,2027-08-22 23:40:19.683000+00:00,386,Beyond 90 Days
6a6c993a227640b00f106492,Apidine Eye Drop,Appasamy Ocular Device Pvt Ltd,96,2027-08-22 19:00:55.084000+00:00,386,Beyond 90 Days
6a6c993a227640b00f10634f,Acera-D Capsule SR,Ipca Laboratories Ltd,104,2027-08-22 19:48:43.912000+00:00,386,Beyond 90 Days
6a6c993b227640b00f1066fa,Euthyrox 25 Tablet,Merck Ltd,128,2027-08-24 20:57:10.120000+00:00,388,Beyond 90 Days
6a6c993a227640b00f106469,Ark 75mg Tablet SR,Apex Laboratories Pvt Ltd,78,2027-08-24 21:54:30.684000+00:00,388,Beyond 90 Days
6a6c993a227640b00f106461,Ascodex Junior LS Oral Drops,Glenmark Pharmaceuticals Ltd,67,2027-08-24 06:09:36.277000+00:00,388,Beyond 90 Days
6a6c993a227640b00f1064b9,Aclizac 75mg Tablet,Ajanta Pharma Ltd,91,2027-08-24 08:37:36.333000+00:00,388,Beyond 90 Days
6a6c993a227640b00f106680,Bonenice Plus Softgel Capsule,Aexiom Pharmaceuticals,87,2027-08-25 05:04:59.118000+00:00,388,Beyond 90 Days
6a6c993a227640b00f106520,Airise 60k Softgel Capsule,Ai Health Care LLP,0,2027-08-25 22:29:24.385000+00:00,389,Beyond 90 Days
6a6c993a227640b00f106457,Avas Gold 75mg/10mg/75mg Capsule,Micro Labs Ltd,93,2027-08-25 14:11:13.880000+00:00,389,Beyond 90 Days
6a6c993a227640b00f10668c,Bon-D3 Oral Drops,Spc Healthcare Private Limited,64,2027-08-27 01:44:08.657000+00:00,390,Beyond 90 Days
6a6c993a227640b00f1064ed,Alentra 40mg Tablet,Aurum Life Science Pvt Ltd,93,2027-08-27 16:59:18.487000+00:00,391,Beyond 90 Days
6a6c993b227640b00f10671c,Foly-Act Tablet,Morepen Laboratories Ltd,120,2027-08-28 12:36:57.792000+00:00,392,Beyond 90 Days
6a6c993b227640b00f10672b,Healtroxin 75mcg Tablet,Healing Pharma India Pvt Ltd,6,2027-08-28 08:47:40.763000+00:00,392,Beyond 90 Days
6a6c993a227640b00f10669e,Bactirel Ointment,Reliance Life Sciences,103,2027-08-28 14:29:08.998000+00:00,392,Beyond 90 Days
6a6c993a227640b00f1065f9,Alcibard Forte Tablet,B M Medico Pvt Ltd,35,2027-08-28 18:18:46.760000+00:00,392,Beyond 90 Days
6a6c993b227640b00f1066b7,Clopitab Tablet,Lupin Ltd,1,2027-08-30 05:17:51.889000+00:00,393,Beyond 90 Days
6a6c993a227640b00f1062e3,Asthalin Respules,Cipla Ltd,28,2027-08-29 22:48:26.383000+00:00,393,Beyond 90 Days
6a6c993a227640b00f106341,Aciloc Injection,Cadila Pharmaceuticals Ltd,42,2027-08-29 19:30:22.584000+00:00,393,Beyond 90 Days
6a6c993a227640b00f10664c,Afdipovidone N Ointment,Anglo-French Drugs & Industries Ltd,42,2027-08-30 03:44:08.176000+00:00,393,Beyond 90 Days
6a6c993a227640b00f106432,Alsartan AM Tablet,Aristo Pharmaceuticals Pvt Ltd,84,2027-08-30 04:43:39.027000+00:00,393,Beyond 90 Days
6a6c993a227640b00f106300,Amaryl 2mg Tablet,Sanofi India  Ltd,90,2027-08-30 01:00:28.593000+00:00,393,Beyond 90 Days
6a6c993a227640b00f106681,Bactorub Antiseptic Solution,Raman   Weil Pvt Ltd,104,2027-09-01 04:07:18.396000+00:00,395,Beyond 90 Days
6a6c993a227640b00f106604,Amvtron 4mg Tablet DT,Amvia Biotech,79,2027-08-31 10:38:59.763000+00:00,395,Beyond 90 Days
6a6c993a227640b00f1065c4,Acidom 150mg Syrup,Siesta Pharmaceuticals,134,2027-09-02 11:52:58.510000+00:00,397,Beyond 90 Days
6a6c993b227640b00f106723,Fertibex 50 Tablet,Fourrts India Laboratories Pvt Ltd,123,2027-09-02 13:16:12.081000+00:00,397,Beyond 90 Days
6a6c993a227640b00f1065df,Axacip 2mg Infusion,AXA Parenterals Ltd,121,2027-09-02 18:57:43.687000+00:00,397,Beyond 90 Days
6a6c993a227640b00f1065e9,Amrocin Ointment,Amsure Healthcare,49,2027-09-02 21:07:52.745000+00:00,397,Beyond 90 Days
6a6c993a227640b00f10652b,Acidcut Tablet,Hebert Biotech,61,2027-09-03 03:49:36.483000+00:00,397,Beyond 90 Days
6a6c993b227640b00f1066b8,Candid-V Gel,Glenmark Pharmaceuticals Ltd,50,2027-09-02 15:54:21.987000+00:00,397,Beyond 90 Days
6a6c993a227640b00f106325,Advent 625 Tablet,Cipla Ltd,107,2027-09-03 21:47:00.744000+00:00,398,Beyond 90 Days
6a6c993a227640b00f1065fb,Axiset 4mg Tablet,Axis Life Science Pvt Ltd,148,2027-09-04 02:36:47.486000+00:00,398,Beyond 90 Days
6a6c993a227640b00f106322,Amlosafe 3D Tablet,Aristo Pharmaceuticals Pvt Ltd,101,2027-09-03 07:07:27.336000+00:00,398,Beyond 90 Days
6a6c993a227640b00f10643b,Ambolev 5mg Tablet,Intra Life,93,2027-09-03 18:37:33.652000+00:00,398,Beyond 90 Days
6a6c993a227640b00f1065a7,Abetrol 20mg Tablet,Abettor Life Sciences Pvt Ltd,106,2027-09-04 22:59:34.737000+00:00,399,Beyond 90 Days
6a6c993a227640b00f10658d,Aciflux 20 mg/150 mg Capsule,S H Pharmaceuticals Ltd,37,2027-09-05 10:40:19.698000+00:00,400,Beyond 90 Days
6a6c993a227640b00f1063ed,Alergin Cold Total Tablet,Cipla Ltd,4,2027-09-05 10:05:11.657000+00:00,400,Beyond 90 Days
6a6c993a227640b00f106338,Amlopres 5 Tablet,Cipla Ltd,120,2027-09-05 13:45:45.727000+00:00,400,Beyond 90 Days
6a6c993a227640b00f106588,Albodyne M Ointment,Albia Biocare,37,2027-09-05 07:53:04.558000+00:00,400,Beyond 90 Days
6a6c993a227640b00f106379,Asthalin 2 Tablet,Cipla Ltd,104,2027-09-06 23:18:58.309000+00:00,401,Beyond 90 Days
6a6c993a227640b00f1062f4,Amlip 5 Tablet,Cipla Ltd,59,2027-09-06 07:02:45.345000+00:00,401,Beyond 90 Days
6a6c993a227640b00f106632,Aviron 50mg Injection,Arvincare Pharma,123,2027-09-06 13:02:23.589000+00:00,401,Beyond 90 Days
6a6c993a227640b00f106633,Ansurose 20mg Injection,Ancalima Lifesciences Ltd,98,2027-09-07 16:59:50.941000+00:00,402,Beyond 90 Days
6a6c993a227640b00f106687,Biosulin 30/70 100IU/ml Cartridge,Innova Life Sciences Private Limited,87,2027-09-09 03:02:20.429000+00:00,403,Beyond 90 Days
6a6c993a227640b00f106314,Amlip AT Tablet,Cipla Ltd,28,2027-09-08 07:48:54.882000+00:00,403,Beyond 90 Days
6a6c993a227640b00f10636a,Akilos-P Tablet,Unison Pharmaceuticals Pvt Ltd,47,2027-09-09 20:59:53.517000+00:00,404,Beyond 90 Days
6a6c993a227640b00f1063f2,Adiflam Plus Suspension,Leben Life Sciences Pvt Ltd,0,2027-09-09 21:13:11.771000+00:00,404,Beyond 90 Days
6a6c993b227640b00f10671d,Folimac 5mg Tablet,Ikon Pharmachem Pvt Ltd,1,2027-09-09 12:19:19.895000+00:00,404,Beyond 90 Days
6a6c993a227640b00f1064db,Actopan 40mg Tablet,In Med Therapeutics,17,2027-09-09 19:43:12.814000+00:00,404,Beyond 90 Days
6a6c993a227640b00f106527,Allocid 20 Tablet,Allegiant Biotech,19,2027-09-09 18:29:43.005000+00:00,404,Beyond 90 Days
6a6c993a227640b00f10644e,Acbro 3D 10mg/120mg/200mg Tablet SR,WellOK Pharma,123,2027-09-10 23:13:12.230000+00:00,405,Beyond 90 Days
6a6c993a227640b00f106399,Amrox-LS Junior Syrup,Leeford Healthcare Ltd,80,2027-09-11 23:47:21.193000+00:00,406,Beyond 90 Days
6a6c993a227640b00f106656,Betadine 10% Ointment,Win-Medicare Pvt Ltd,122,2027-09-11 13:36:24.955000+00:00,406,Beyond 90 Days
6a6c993a227640b00f1064c1,Alastin AG Syrup,Leeford Healthcare Ltd,29,2027-09-12 07:06:49.046000+00:00,407,Beyond 90 Days
6a6c993a227640b00f106673,Biodoxi 100 Tablet,Biochem Pharmaceutical Industries,131,2027-09-13 10:07:49.783000+00:00,408,Beyond 90 Days
6a6c993a227640b00f1063c4,Atocor Gold 20 Capsule,Dr Reddy's Laboratories Ltd,144,2027-09-14 01:49:30.273000+00:00,408,Beyond 90 Days
6a6c993a227640b00f10631e,Azithral 100 Liquid,Alembic Pharmaceuticals Ltd,102,2027-09-13 16:40:58.068000+00:00,408,Beyond 90 Days
6a6c993a227640b00f1064c0,Amalzol-DSR Capsule,Superlative Healthcare,94,2027-09-15 03:14:54.509000+00:00,409,Beyond 90 Days
6a6c993a227640b00f106618,Ansecare 4mg Tablet MD,Evershine Lifesciences Pvt Ltd,88,2027-09-16 21:55:59.187000+00:00,411,Beyond 90 Days
6a6c993a227640b00f106664,Betadine 5 % Solution,Win-Medicare Pvt Ltd,40,2027-09-17 20:18:42.494000+00:00,412,Beyond 90 Days
6a6c993a227640b00f10644d,Act Syrup,Caplet India Pvt Ltd,79,2027-09-17 10:20:22.646000+00:00,412,Beyond 90 Days
6a6c993a227640b00f1065b2,Antac Injection,Zee Laboratories,50,2027-09-19 17:39:20.752000+00:00,414,Beyond 90 Days
6a6c993b227640b00f106720,Fregam B12 Injection,Siskan Pharma,136,2027-09-19 20:58:22.434000+00:00,414,Beyond 90 Days
6a6c993a227640b00f10637b,Amaryl M Forte 1mg Tablet PR,Sanofi India  Ltd,11,2027-09-19 18:26:03.943000+00:00,414,Beyond 90 Days
6a6c993a227640b00f1065ab,Afon 4mg Tablet MD,Genesis Biotech Inc,76,2027-09-20 06:26:01.768000+00:00,415,Beyond 90 Days
6a6c993b227640b00f1066da,Cobsa-Vit C Injection,Arvincare Pharma,19,2027-09-21 00:29:00.200000+00:00,415,Beyond 90 Days
6a6c993b227640b00f106736,Oxistox 12 Injection,Zeelab Pharmacy Pvt Ltd,126,2027-09-20 05:52:55.767000+00:00,415,Beyond 90 Days
6a6c993a227640b00f106643,Axoderm 1% Dusting Powder,Aronex Life Sciences Pvt Ltd,126,2027-09-20 18:26:28.894000+00:00,415,Beyond 90 Days
6a6c993b227640b00f106726,Gastrozin 75mg Tablet,Synergy Pharma Formulations India Pvt Ltd,122,2027-09-20 05:49:06.639000+00:00,415,Beyond 90 Days
6a6c993b227640b00f106717,Foly 5mg Tablet,Kaizen Pharmaceuticals Pvt Ltd,102,2027-09-22 02:49:19.604000+00:00,416,Beyond 90 Days
6a6c993a227640b00f10660e,Aftron S 100 Injection,Astraea Life Sciences Pvt Ltd,1,2027-09-21 20:03:12.357000+00:00,416,Beyond 90 Days
6a6c993a227640b00f10666b,Bluglip 50mg Tablet,Blue Cross Laboratories Ltd,91,2027-09-21 11:38:39.056000+00:00,416,Beyond 90 Days
6a6c993a227640b00f1065ec,Acer 20mg Capsule,Vision Medilink,25,2027-09-21 15:18:21.158000+00:00,416,Beyond 90 Days
6a6c993a227640b00f106368,Aztogold 20 Capsule,Sun Pharmaceutical Industries Ltd,82,2027-09-22 04:08:46.184000+00:00,416,Beyond 90 Days
6a6c993a227640b00f106437,Arvast CV 10 Capsule,Intas Pharmaceuticals Ltd,88,2027-09-21 10:38:34.254000+00:00,416,Beyond 90 Days
6a6c993a227640b00f106529,Abvida-M 50/1000 Eazy Glide Tablet SR,Abbott,1,2027-09-22 12:37:37.746000+00:00,417,Beyond 90 Days
6a6c993a227640b00f1065c2,Auditone 4mg Tablet MD,Ridhima Biocare,57,2027-09-22 12:01:58.933000+00:00,417,Beyond 90 Days
6a6c993a227640b00f10656b,Ariba 20mg Tablet,Grapple Life Sciences Pvt Ltd,124,2027-09-22 07:15:28.997000+00:00,417,Beyond 90 Days
6a6c993b227640b00f1066bd,Candid-V3 Tablet VT,Glenmark Pharmaceuticals Ltd,145,2027-09-22 22:45:35.571000+00:00,417,Beyond 90 Days
6a6c993a227640b00f106694,Biosulin N 40IU Injection,Innova Life Sciences Private Limited,86,2027-09-25 03:34:48.316000+00:00,419,Beyond 90 Days
6a6c993a227640b00f106479,Arropan 40mg Tablet,Ardent Life Sciences Pvt Ltd,38,2027-09-24 11:00:12.854000+00:00,419,Beyond 90 Days
6a6c993a227640b00f106564,Anifer Syrup,Smilax Pharmaceuticals,120,2027-09-25 18:10:01.910000+00:00,420,Beyond 90 Days
6a6c993a227640b00f1062e7,Ascoril LS Drops,Glenmark Pharmaceuticals Ltd,128,2027-09-26 17:10:57+00:00,421,Beyond 90 Days
6a6c993a227640b00f1065f7,Avocip 500mg Tablet,Avonic Life Sciences,82,2027-09-26 10:10:38.145000+00:00,421,Beyond 90 Days
6a6c993a227640b00f10633f,Amlogard 5mg Tablet,Pfizer Ltd,145,2027-09-27 23:57:27.979000+00:00,422,Beyond 90 Days
6a6c993a227640b00f1063fe,Ascodex LS Expectorant,Glenmark Pharmaceuticals Ltd,97,2027-09-27 19:26:50.542000+00:00,422,Beyond 90 Days
6a6c993a227640b00f10641b,Akme CT 10 Tablet,Akme Biotec,116,2027-09-29 08:01:42.769000+00:00,424,Beyond 90 Days
6a6c993a227640b00f106601,Adron-Kid Oral Solution,Advance Revive,52,2027-10-01 03:57:00.123000+00:00,425,Beyond 90 Days
6a6c993a227640b00f106697,Brobact 2% Ointment,Icarus Healthcare Pvt Ltd,16,2027-10-01 14:46:55.626000+00:00,426,Beyond 90 Days
